Transaction_ID,Date,Store_ID,Region,Product_ID,Product_Name,Category,Quantity_Sold,Cost_Price,Selling_Price,Discount,Revenue,Profit,Current_Stock,Reorder_Level,Customer_Type,Payment_Method
T000219,2025-06-26,Store-B,East,P018,Detergent,Home Care,13,260,368.87,55.33,4076.02,696.02,424,30,Regular,UPI
T000220,2025-09-03,Store-B,South,P003,Rice,Grocery,12,70,99.9,9.99,1078.92,238.92,387,30,Wholesale,UPI
T000221,2025-01-26,Store-B,South,P018,Detergent,Home Care,9,260,309.71,15.49,2647.98,307.98,129,30,Regular,Cash
T000222,2025-03-12,Store-A,South,P014,Tea,Beverages,11,140,191.13,0.0,2102.43,562.43,353,30,New,Card
T000223,2025-05-27,Store-A,North,P016,Cooking Oil,Grocery,16,180,242.13,24.21,3486.72,606.72,169,30,Wholesale,Card
T000224,2025-03-31,Store-D,South,P008,Biscuits,Snacks,18,35,48.01,0.0,864.18,234.18,472,30,Regular,UPI
T000225,2025-01-20,Store-A,East,P016,Cooking Oil,Grocery,6,180,257.58,25.76,1390.92,310.92,453,30,Wholesale,Card
T000226,2025-03-10,Store-D,East,P004,Sugar,Grocery,11,45,55.59,8.34,519.75,24.75,460,30,Regular,Cash
T000227,2025-04-06,Store-A,East,P011,Toothpaste,Personal Care,6,95,130.09,13.01,702.48,132.48,372,30,New,Card
T000228,2025-08-07,Store-C,North,P007,Chips,Snacks,6,25,33.33,5.0,169.98,19.98,428,30,New,Card
T000229,2025-05-08,Store-A,East,P004,Sugar,Grocery,6,45,65.0,9.75,331.5,61.5,170,30,New,Cash
T000230,2025-10-21,Store-A,East,P015,Coffee,Beverages,9,220,315.97,31.6,2559.33,579.33,303,30,Wholesale,UPI
T000231,2025-03-23,Store-D,East,P008,Biscuits,Snacks,2,35,47.26,7.09,80.34,10.34,162,30,Wholesale,Cash
T000232,2025-03-10,Store-D,South,P010,Shampoo,Personal Care,12,180,240.19,12.01,2738.16,578.16,495,30,New,Card
T000233,2025-10-03,Store-B,South,P020,Notebook,Stationery,12,60,76.49,11.47,780.24,60.24,392,30,Wholesale,Card
T000234,2025-10-16,Store-A,North,P003,Rice,Grocery,17,70,89.88,8.99,1375.13,185.13,44,30,Wholesale,Card
T000235,2025-09-24,Store-D,North,P007,Chips,Snacks,19,25,32.77,1.64,591.47,116.47,172,30,Wholesale,Cash
T000236,2025-01-29,Store-D,South,P019,Tissue,Home Care,16,75,88.3,13.24,1200.96,0.96,419,30,Wholesale,UPI
T000237,2025-06-07,Store-A,West,P015,Coffee,Beverages,19,220,256.81,38.52,4147.51,-32.49,349,30,New,Cash
T000238,2025-12-25,Store-A,North,P007,Chips,Snacks,19,25,29.3,4.39,473.29,-1.71,181,30,Regular,UPI
T000239,2025-11-25,Store-D,East,P002,Bread,Bakery,10,40,50.91,2.55,483.6,83.6,397,30,New,UPI
T000240,2025-06-28,Store-A,South,P013,Soft Drink,Beverages,13,50,58.7,2.94,724.88,74.88,339,30,Wholesale,UPI
T000241,2025-01-02,Store-A,East,P017,Salt,Grocery,5,20,27.37,1.37,130.0,30.0,432,30,New,Card
T000242,2025-08-24,Store-C,South,P018,Detergent,Home Care,14,260,340.49,17.02,4528.58,888.58,131,30,New,Cash
T000243,2025-01-09,Store-B,South,P004,Sugar,Grocery,2,45,62.68,9.4,106.56,16.56,319,30,Regular,Cash
T000244,2025-01-23,Store-D,West,P020,Notebook,Stationery,2,60,77.04,0.0,154.08,34.08,130,30,Regular,Card
T000245,2025-10-22,Store-C,East,P007,Chips,Snacks,2,25,29.8,2.98,53.64,3.64,124,30,Regular,UPI
T000246,2025-02-01,Store-B,West,P005,Eggs,Dairy,17,90,109.47,10.95,1674.84,144.84,145,30,Wholesale,UPI
T000247,2025-09-26,Store-C,West,P002,Bread,Bakery,12,40,57.3,8.6,584.4,104.4,407,30,New,Cash
T000248,2025-04-26,Store-C,South,P010,Shampoo,Personal Care,13,180,216.93,32.54,2397.07,57.07,128,30,New,Cash
T000249,2025-05-05,Store-C,South,P018,Detergent,Home Care,14,260,374.49,18.72,4980.78,1340.78,203,30,New,Card
T000250,2025-04-08,Store-A,East,P003,Rice,Grocery,15,70,98.29,0.0,1474.35,424.35,279,30,New,Card
T000251,2025-10-28,Store-B,West,P020,Notebook,Stationery,20,60,69.71,0.0,1394.2,194.2,101,30,Regular,UPI
T000252,2025-03-02,Store-D,South,P010,Shampoo,Personal Care,1,180,218.44,10.92,207.52,27.52,497,30,Wholesale,Card
T000253,2025-05-25,Store-D,West,P007,Chips,Snacks,13,25,35.61,3.56,416.65,91.65,402,30,Wholesale,Card
T000254,2025-02-20,Store-D,East,P012,Juice,Beverages,10,80,98.28,14.74,835.4,35.4,243,30,Regular,UPI
T000255,2025-03-16,Store-A,East,P011,Toothpaste,Personal Care,14,95,110.55,5.53,1470.28,140.28,384,30,Wholesale,Card
T000256,2025-04-28,Store-D,South,P019,Tissue,Home Care,14,75,92.89,4.64,1235.5,185.5,173,30,New,Card
T000257,2025-11-25,Store-D,West,P011,Toothpaste,Personal Care,9,95,131.01,19.65,1002.24,147.24,499,30,Regular,Card
T000258,2025-10-05,Store-A,North,P012,Juice,Beverages,6,80,95.36,14.3,486.36,6.36,99,30,Regular,Card
T000259,2025-12-29,Store-B,North,P002,Bread,Bakery,1,40,50.95,2.55,48.4,8.4,39,30,Regular,Card
T000260,2025-09-07,Store-A,North,P015,Coffee,Beverages,12,220,256.99,38.55,2621.28,-18.72,342,30,Wholesale,Card
T000261,2025-05-27,Store-A,West,P014,Tea,Beverages,1,140,161.7,16.17,145.53,5.53,279,30,Regular,Cash
T000262,2025-09-27,Store-C,East,P004,Sugar,Grocery,17,45,53.76,2.69,868.19,103.19,322,30,New,UPI
T000263,2025-05-05,Store-B,East,P003,Rice,Grocery,12,70,100.65,15.1,1026.6,186.6,294,30,Wholesale,Cash
T000264,2025-09-01,Store-A,North,P002,Bread,Bakery,3,40,50.86,7.63,129.69,9.69,287,30,Wholesale,Cash
T000265,2025-02-18,Store-A,South,P003,Rice,Grocery,16,70,98.25,9.82,1414.88,294.88,294,30,Regular,Card
T000266,2025-05-24,Store-A,South,P019,Tissue,Home Care,16,75,92.35,0.0,1477.6,277.6,355,30,New,Cash
T000267,2025-02-09,Store-C,South,P007,Chips,Snacks,19,25,29.83,4.47,481.84,6.84,480,30,Wholesale,Cash
T000268,2025-03-13,Store-A,East,P019,Tissue,Home Care,13,75,101.48,10.15,1187.29,212.29,201,30,Regular,Cash
T000269,2025-11-11,Store-D,East,P014,Tea,Beverages,8,140,196.22,19.62,1412.8,292.8,314,30,Regular,Card
T000270,2025-07-12,Store-D,South,P009,Soap,Personal Care,15,30,38.92,3.89,525.45,75.45,288,30,Wholesale,Card
T000271,2025-05-07,Store-A,North,P013,Soft Drink,Beverages,3,50,69.08,6.91,186.51,36.51,413,30,New,Cash
T000272,2025-02-24,Store-A,North,P013,Soft Drink,Beverages,5,50,68.59,6.86,308.65,58.65,189,30,New,UPI
T000273,2025-08-09,Store-D,West,P012,Juice,Beverages,9,80,94.45,0.0,850.05,130.05,100,30,Regular,Cash
T000274,2025-07-17,Store-A,East,P003,Rice,Grocery,12,70,92.14,9.21,995.16,155.16,447,30,New,UPI
T000275,2025-09-24,Store-B,West,P003,Rice,Grocery,18,70,99.51,4.98,1701.54,441.54,297,30,Regular,Cash
T000276,2025-03-27,Store-D,East,P009,Soap,Personal Care,10,30,36.92,1.85,350.7,50.7,37,30,New,UPI
T000277,2025-11-17,Store-D,South,P016,Cooking Oil,Grocery,3,180,226.5,11.32,645.54,105.54,374,30,New,Cash
T000278,2025-11-14,Store-D,East,P005,Eggs,Dairy,10,90,103.68,15.55,881.3,-18.7,175,30,New,UPI
T000279,2025-12-22,Store-B,West,P014,Tea,Beverages,20,140,166.72,16.67,3001.0,201.0,313,30,New,Cash
T000280,2025-10-22,Store-B,East,P013,Soft Drink,Beverages,11,50,61.87,9.28,578.49,28.49,500,30,New,UPI
T000281,2025-10-07,Store-B,North,P013,Soft Drink,Beverages,12,50,59.21,2.96,675.0,75.0,308,30,Wholesale,UPI
T000282,2025-07-29,Store-D,South,P007,Chips,Snacks,15,25,34.73,0.0,520.95,145.95,424,30,Wholesale,UPI
T000283,2025-07-13,Store-A,West,P008,Biscuits,Snacks,9,35,47.17,7.08,360.81,45.81,409,30,Wholesale,UPI
T000284,2025-01-19,Store-C,North,P019,Tissue,Home Care,13,75,98.27,14.74,1085.89,110.89,283,30,Regular,Cash
T000285,2025-11-27,Store-D,East,P012,Juice,Beverages,6,80,107.53,0.0,645.18,165.18,293,30,New,Cash
T000286,2025-07-11,Store-D,West,P001,Milk,Dairy,4,60,73.66,3.68,279.92,39.92,233,30,Wholesale,Card
T000287,2025-02-23,Store-C,West,P017,Salt,Grocery,5,20,25.07,0.0,125.35,25.35,252,30,Regular,Cash
T000288,2025-04-16,Store-D,East,P005,Eggs,Dairy,12,90,111.92,16.79,1141.56,61.56,406,30,New,Cash
T000289,2025-12-30,Store-A,North,P015,Coffee,Beverages,15,220,274.05,27.41,3699.6,399.6,27,30,New,Card
T000290,2025-03-31,Store-B,East,P004,Sugar,Grocery,6,45,64.3,3.21,366.54,96.54,269,30,Wholesale,UPI
T000291,2025-11-24,Store-D,West,P015,Coffee,Beverages,8,220,305.65,15.28,2322.96,562.96,100,30,Regular,Card
T000292,2025-01-03,Store-B,South,P020,Notebook,Stationery,7,60,77.09,11.56,458.71,38.71,204,30,New,Card
T000293,2025-06-16,Store-B,West,P003,Rice,Grocery,19,70,82.64,4.13,1491.69,161.69,192,30,Regular,UPI
T000294,2025-07-18,Store-D,North,P016,Cooking Oil,Grocery,17,180,259.16,25.92,3965.08,905.08,310,30,New,UPI
T000295,2025-11-11,Store-A,South,P015,Coffee,Beverages,20,220,264.39,26.44,4759.0,359.0,475,30,New,Cash
T000296,2025-03-14,Store-D,West,P008,Biscuits,Snacks,10,35,41.48,4.15,373.3,23.3,360,30,Wholesale,Cash
T000297,2025-10-03,Store-B,South,P019,Tissue,Home Care,13,75,95.77,14.37,1058.2,83.2,330,30,New,UPI
T000298,2025-01-28,Store-C,North,P005,Eggs,Dairy,6,90,111.99,16.8,571.14,31.14,322,30,New,Cash
T000299,2025-12-17,Store-D,West,P007,Chips,Snacks,13,25,35.98,5.4,397.54,72.54,214,30,Wholesale,UPI
T000300,2025-04-23,Store-C,North,P016,Cooking Oil,Grocery,6,180,211.46,0.0,1268.76,188.76,412,30,New,Cash
T000301,2025-09-11,Store-A,North,P018,Detergent,Home Care,10,260,312.12,46.82,2653.0,53.0,294,30,New,Card
T000302,2025-08-14,Store-B,West,P012,Juice,Beverages,18,80,111.74,0.0,2011.32,571.32,394,30,Regular,Card
T000303,2025-05-15,Store-C,North,P008,Biscuits,Snacks,10,35,49.44,0.0,494.4,144.4,235,30,New,Cash
T000304,2025-12-30,Store-D,South,P008,Biscuits,Snacks,7,35,48.76,4.88,307.16,62.16,445,30,Wholesale,Cash
T000305,2025-05-24,Store-B,East,P007,Chips,Snacks,7,25,34.79,3.48,219.17,44.17,277,30,Wholesale,UPI
T000306,2025-07-30,Store-A,East,P010,Shampoo,Personal Care,19,180,221.44,0.0,4207.36,787.36,74,30,Wholesale,Cash
T000307,2025-05-07,Store-D,West,P005,Eggs,Dairy,8,90,107.45,10.74,773.68,53.68,429,30,Regular,Card
T000308,2025-02-17,Store-D,East,P009,Soap,Personal Care,14,30,37.88,0.0,530.32,110.32,329,30,Wholesale,UPI
T000309,2025-02-17,Store-D,East,P015,Coffee,Beverages,16,220,274.6,0.0,4393.6,873.6,449,30,Regular,Card
T000310,2025-05-18,Store-C,East,P013,Soft Drink,Beverages,7,50,72.02,3.6,478.94,128.94,258,30,New,Card
T000311,2025-06-25,Store-A,North,P019,Tissue,Home Care,5,75,98.99,14.85,420.7,45.7,408,30,Regular,Card
T000312,2025-08-22,Store-A,West,P015,Coffee,Beverages,1,220,261.2,13.06,248.14,28.14,230,30,Regular,Card
T000313,2025-12-02,Store-C,East,P005,Eggs,Dairy,10,90,107.79,10.78,970.1,70.1,52,30,Regular,UPI
T000314,2025-12-25,Store-B,West,P006,Butter,Dairy,2,55,69.79,6.98,125.62,15.62,376,30,Wholesale,Cash
T000315,2025-10-31,Store-B,West,P004,Sugar,Grocery,1,45,54.63,0.0,54.63,9.63,72,30,Regular,Cash
T000316,2025-03-09,Store-D,North,P011,Toothpaste,Personal Care,4,95,137.41,20.61,467.2,87.2,360,30,Regular,UPI
T000317,2025-06-03,Store-B,West,P003,Rice,Grocery,4,70,82.67,8.27,297.6,17.6,456,30,Regular,Card
T000318,2025-11-29,Store-B,West,P005,Eggs,Dairy,3,90,117.82,0.0,353.46,83.46,317,30,New,Card
T000319,2025-04-22,Store-A,North,P007,Chips,Snacks,5,25,35.65,5.35,151.5,26.5,445,30,Regular,Cash
T000320,2025-03-13,Store-B,East,P019,Tissue,Home Care,13,75,94.16,14.12,1040.52,65.52,166,30,Wholesale,Cash
T000321,2025-12-20,Store-A,East,P008,Biscuits,Snacks,18,35,46.56,4.66,754.2,124.2,403,30,Regular,Card
T000322,2025-11-27,Store-A,South,P020,Notebook,Stationery,17,60,72.4,10.86,1046.18,26.18,156,30,New,UPI
T000323,2025-01-07,Store-C,East,P004,Sugar,Grocery,8,45,58.49,0.0,467.92,107.92,275,30,Regular,UPI
T000324,2025-08-30,Store-A,North,P019,Tissue,Home Care,14,75,94.47,4.72,1256.5,206.5,395,30,Wholesale,Cash
T000325,2025-07-23,Store-C,West,P001,Milk,Dairy,9,60,72.88,0.0,655.92,115.92,490,30,New,Card
T000326,2025-02-12,Store-C,North,P013,Soft Drink,Beverages,3,50,67.11,3.36,191.25,41.25,147,30,Wholesale,Cash
T000327,2025-12-24,Store-D,South,P005,Eggs,Dairy,18,90,112.32,0.0,2021.76,401.76,163,30,Regular,Cash
T000328,2025-12-08,Store-B,North,P003,Rice,Grocery,14,70,82.94,0.0,1161.16,181.16,163,30,Regular,Card
T000329,2025-09-22,Store-C,South,P005,Eggs,Dairy,1,90,107.92,10.79,97.13,7.13,272,30,New,Cash
T000330,2025-08-08,Store-C,North,P009,Soap,Personal Care,4,30,41.44,0.0,165.76,45.76,176,30,New,Card
T000331,2025-09-13,Store-B,East,P019,Tissue,Home Care,3,75,97.41,9.74,263.01,38.01,33,30,Regular,UPI
T000332,2025-09-18,Store-A,North,P004,Sugar,Grocery,19,45,60.85,0.0,1156.15,301.15,121,30,Regular,Cash
T000333,2025-01-19,Store-D,South,P002,Bread,Bakery,16,40,50.37,2.52,765.6,125.6,96,30,New,Cash
T000334,2025-07-10,Store-A,North,P014,Tea,Beverages,11,140,172.39,0.0,1896.29,356.29,297,30,Regular,Cash
T000335,2025-08-27,Store-C,East,P017,Salt,Grocery,2,20,28.72,0.0,57.44,17.44,454,30,New,Cash
T000336,2025-10-16,Store-C,South,P018,Detergent,Home Care,15,260,299.62,14.98,4269.6,369.6,154,30,New,UPI
T000337,2025-10-07,Store-B,South,P019,Tissue,Home Care,16,75,108.7,5.43,1652.32,452.32,380,30,Regular,UPI
T000338,2025-06-21,Store-A,West,P001,Milk,Dairy,8,60,78.75,0.0,630.0,150.0,491,30,Wholesale,Card
T000339,2025-09-09,Store-A,South,P010,Shampoo,Personal Care,4,180,218.08,10.9,828.72,108.72,219,30,Wholesale,UPI
T000340,2025-07-10,Store-D,North,P003,Rice,Grocery,2,70,99.85,14.98,169.74,29.74,363,30,Wholesale,Cash
T000341,2025-10-31,Store-A,West,P017,Salt,Grocery,5,20,26.82,4.02,114.0,14.0,43,30,Wholesale,Cash
T000342,2025-07-21,Store-C,East,P008,Biscuits,Snacks,10,35,42.99,4.3,386.9,36.9,479,30,New,UPI
T000343,2025-10-27,Store-A,South,P008,Biscuits,Snacks,3,35,50.16,2.51,142.95,37.95,404,30,Regular,Cash
T000344,2025-07-03,Store-B,West,P015,Coffee,Beverages,15,220,273.73,0.0,4105.95,805.95,279,30,New,UPI
T000345,2025-12-27,Store-A,South,P009,Soap,Personal Care,4,30,35.31,3.53,127.12,7.12,428,30,New,Cash
T000346,2025-01-26,Store-C,East,P003,Rice,Grocery,8,70,100.84,15.13,685.68,125.68,267,30,Regular,Cash
T000347,2025-08-25,Store-A,South,P013,Soft Drink,Beverages,15,50,65.84,3.29,938.25,188.25,53,30,Regular,Cash
T000348,2025-12-18,Store-A,East,P002,Bread,Bakery,8,40,47.57,7.14,323.44,3.44,195,30,Regular,Cash
T000349,2025-03-07,Store-A,East,P003,Rice,Grocery,7,70,99.45,14.92,591.71,101.71,419,30,Regular,Cash
T000350,2025-07-22,Store-D,North,P015,Coffee,Beverages,2,220,264.09,39.61,448.96,8.96,425,30,New,Card
T000351,2025-05-24,Store-D,South,P014,Tea,Beverages,6,140,175.87,8.79,1002.48,162.48,145,30,Regular,Card
T000352,2025-07-30,Store-D,North,P020,Notebook,Stationery,20,60,73.42,7.34,1321.6,121.6,260,30,Regular,UPI
T000353,2025-10-06,Store-A,West,P013,Soft Drink,Beverages,5,50,63.79,3.19,303.0,53.0,327,30,Wholesale,UPI
T000354,2025-10-17,Store-C,West,P016,Cooking Oil,Grocery,18,180,249.2,24.92,4037.04,797.04,472,30,New,Cash
T000355,2025-05-24,Store-A,West,P001,Milk,Dairy,11,60,79.75,0.0,877.25,217.25,463,30,Wholesale,UPI
T000356,2025-12-03,Store-B,East,P019,Tissue,Home Care,8,75,108.16,0.0,865.28,265.28,131,30,Wholesale,Card
T000357,2025-03-30,Store-B,South,P002,Bread,Bakery,8,40,52.91,7.94,359.76,39.76,186,30,Wholesale,UPI
T000358,2025-10-18,Store-B,South,P012,Juice,Beverages,19,80,92.68,9.27,1584.79,64.79,490,30,New,Card
T000359,2025-04-30,Store-B,North,P010,Shampoo,Personal Care,6,180,233.48,0.0,1400.88,320.88,33,30,Wholesale,UPI
T000360,2025-03-08,Store-C,South,P001,Milk,Dairy,11,60,85.52,4.28,893.64,233.64,417,30,New,Cash
T000361,2025-02-26,Store-C,North,P001,Milk,Dairy,5,60,79.56,3.98,377.9,77.9,401,30,New,Card
T000362,2025-03-11,Store-B,West,P013,Soft Drink,Beverages,19,50,59.02,5.9,1009.28,59.28,170,30,Wholesale,UPI
T000363,2025-12-07,Store-B,West,P011,Toothpaste,Personal Care,6,95,129.4,12.94,698.76,128.76,119,30,New,Card
T000364,2025-12-26,Store-D,North,P010,Shampoo,Personal Care,5,180,216.6,0.0,1083.0,183.0,490,30,Regular,Card
T000365,2025-09-12,Store-B,East,P011,Toothpaste,Personal Care,20,95,115.55,0.0,2311.0,411.0,484,30,Wholesale,Cash
T000366,2025-02-15,Store-C,West,P008,Biscuits,Snacks,12,35,50.56,2.53,576.36,156.36,330,30,Regular,UPI
T000367,2025-02-25,Store-A,North,P007,Chips,Snacks,8,25,33.95,3.4,244.4,44.4,136,30,New,UPI
T000368,2025-07-13,Store-C,West,P014,Tea,Beverages,6,140,198.15,29.72,1010.58,170.58,456,30,Regular,UPI
T000369,2025-01-18,Store-C,North,P019,Tissue,Home Care,8,75,89.91,0.0,719.28,119.28,414,30,New,UPI
T000370,2025-02-08,Store-A,East,P004,Sugar,Grocery,3,45,56.36,8.45,143.73,8.73,87,30,Wholesale,Card
T000371,2025-08-11,Store-B,North,P016,Cooking Oil,Grocery,1,180,230.29,11.51,218.78,38.78,315,30,Regular,UPI
T000372,2025-05-25,Store-C,South,P007,Chips,Snacks,7,25,31.82,3.18,200.48,25.48,343,30,Regular,Cash
T000373,2025-01-28,Store-C,North,P013,Soft Drink,Beverages,19,50,65.74,9.86,1061.72,111.72,83,30,New,Cash
T000374,2025-04-16,Store-B,East,P010,Shampoo,Personal Care,20,180,232.94,0.0,4658.8,1058.8,18,30,Regular,UPI
T000375,2025-12-05,Store-C,North,P004,Sugar,Grocery,10,45,62.35,9.35,530.0,80.0,255,30,Wholesale,Card
T000376,2025-04-06,Store-D,North,P013,Soft Drink,Beverages,6,50,63.07,9.46,321.66,21.66,194,30,New,UPI
T000377,2025-02-01,Store-B,North,P015,Coffee,Beverages,9,220,267.93,26.79,2170.26,190.26,293,30,Regular,Card
T000378,2025-02-01,Store-D,West,P012,Juice,Beverages,18,80,101.94,5.1,1743.12,303.12,288,30,Wholesale,Card
T000379,2025-02-10,Store-D,North,P016,Cooking Oil,Grocery,19,180,254.61,38.19,4111.98,691.98,158,30,Wholesale,Card
T000380,2025-08-18,Store-B,South,P017,Salt,Grocery,19,20,27.07,1.35,488.68,108.68,66,30,Regular,Cash
T000381,2025-11-18,Store-B,East,P005,Eggs,Dairy,2,90,114.93,17.24,195.38,15.38,108,30,New,Card
T000382,2025-06-16,Store-C,West,P003,Rice,Grocery,3,70,88.65,13.3,226.05,16.05,287,30,Regular,Card
T000383,2025-08-01,Store-B,South,P020,Notebook,Stationery,19,60,78.41,11.76,1266.35,126.35,62,30,Wholesale,Card
T000384,2025-05-27,Store-C,West,P019,Tissue,Home Care,4,75,107.06,0.0,428.24,128.24,407,30,New,UPI
T000385,2025-05-22,Store-D,South,P016,Cooking Oil,Grocery,19,180,239.88,0.0,4557.72,1137.72,93,30,Wholesale,Card
T000386,2025-05-02,Store-A,West,P013,Soft Drink,Beverages,2,50,63.44,6.34,114.2,14.2,358,30,New,UPI
T000387,2025-05-24,Store-D,North,P001,Milk,Dairy,11,60,83.71,8.37,828.74,168.74,164,30,Regular,Cash
T000388,2025-08-02,Store-A,South,P010,Shampoo,Personal Care,15,180,248.8,24.88,3358.8,658.8,142,30,New,Cash
T000389,2025-01-29,Store-B,North,P014,Tea,Beverages,16,140,192.9,19.29,2777.76,537.76,425,30,New,Card
T000390,2025-04-09,Store-B,North,P017,Salt,Grocery,13,20,23.81,0.0,309.53,49.53,93,30,Regular,Cash
T000391,2025-07-08,Store-D,West,P015,Coffee,Beverages,2,220,313.59,15.68,595.82,155.82,145,30,Wholesale,Cash
T000392,2025-08-31,Store-C,East,P001,Milk,Dairy,8,60,75.7,11.36,514.72,34.72,95,30,Regular,UPI
T000393,2025-10-20,Store-B,South,P003,Rice,Grocery,10,70,81.08,0.0,810.8,110.8,88,30,Wholesale,Cash
T000394,2025-12-16,Store-A,West,P007,Chips,Snacks,9,25,33.64,0.0,302.76,77.76,447,30,Regular,Card
T000395,2025-11-08,Store-C,East,P006,Butter,Dairy,20,55,76.46,3.82,1452.8,352.8,134,30,New,UPI
T000396,2025-12-13,Store-D,North,P012,Juice,Beverages,15,80,98.05,14.71,1250.1,50.1,159,30,Regular,Card
T000397,2025-12-17,Store-A,West,P012,Juice,Beverages,18,80,107.54,10.75,1742.22,302.22,157,30,Regular,UPI
T000398,2025-12-31,Store-C,South,P009,Soap,Personal Care,11,30,42.25,4.22,418.33,88.33,340,30,Regular,Card
T000399,2025-06-13,Store-B,North,P008,Biscuits,Snacks,2,35,48.71,7.31,82.8,12.8,343,30,Wholesale,UPI
T000400,2025-01-19,Store-B,East,P010,Shampoo,Personal Care,9,180,255.97,38.4,1958.13,338.13,203,30,Wholesale,Card
T000401,2025-12-10,Store-C,East,P008,Biscuits,Snacks,18,35,46.95,7.04,718.38,88.38,469,30,Regular,Card
T000402,2025-05-13,Store-B,East,P018,Detergent,Home Care,6,260,321.92,48.29,1641.78,81.78,70,30,Wholesale,Cash
T000403,2025-06-19,Store-C,East,P008,Biscuits,Snacks,12,35,42.59,4.26,459.96,39.96,220,30,Wholesale,UPI
T000404,2025-04-10,Store-A,West,P015,Coffee,Beverages,4,220,284.06,0.0,1136.24,256.24,246,30,Wholesale,UPI
T000405,2025-04-13,Store-C,West,P014,Tea,Beverages,2,140,197.58,9.88,375.4,95.4,75,30,Wholesale,UPI
T000406,2025-02-11,Store-D,East,P005,Eggs,Dairy,11,90,126.78,6.34,1324.84,334.84,403,30,Wholesale,Cash
T000407,2025-03-28,Store-B,West,P011,Toothpaste,Personal Care,2,95,109.38,10.94,196.88,6.88,112,30,Regular,Cash
T000408,2025-09-02,Store-D,North,P020,Notebook,Stationery,14,60,80.4,12.06,956.76,116.76,224,30,Regular,Card
T000409,2025-09-29,Store-B,North,P007,Chips,Snacks,12,25,35.88,3.59,387.48,87.48,392,30,Wholesale,Cash
T000410,2025-03-08,Store-A,West,P008,Biscuits,Snacks,8,35,47.53,4.75,342.24,62.24,164,30,Wholesale,Card
T000411,2025-05-29,Store-D,East,P010,Shampoo,Personal Care,6,180,210.53,0.0,1263.18,183.18,157,30,New,Card
T000412,2025-04-07,Store-B,West,P005,Eggs,Dairy,11,90,130.4,19.56,1219.24,229.24,188,30,Regular,Cash
T000413,2025-09-16,Store-B,North,P008,Biscuits,Snacks,5,35,42.47,0.0,212.35,37.35,306,30,New,Card
T000414,2025-10-01,Store-A,North,P002,Bread,Bakery,13,40,56.52,5.65,661.31,141.31,399,30,Wholesale,Cash
T000415,2025-07-14,Store-A,East,P001,Milk,Dairy,2,60,81.42,12.21,138.42,18.42,232,30,New,Card
T000416,2025-08-04,Store-A,East,P005,Eggs,Dairy,7,90,122.27,0.0,855.89,225.89,159,30,Wholesale,Card
T000417,2025-11-13,Store-A,East,P005,Eggs,Dairy,14,90,125.93,0.0,1763.02,503.02,266,30,Regular,Cash
T000418,2025-09-25,Store-B,East,P016,Cooking Oil,Grocery,7,180,239.89,23.99,1511.3,251.3,430,30,Wholesale,UPI
T000419,2025-04-17,Store-D,East,P010,Shampoo,Personal Care,6,180,209.13,31.37,1066.56,-13.44,471,30,Regular,Cash
T000420,2025-02-16,Store-A,North,P001,Milk,Dairy,3,60,85.32,12.8,217.56,37.56,81,30,New,Card
T000421,2025-08-26,Store-A,North,P008,Biscuits,Snacks,15,35,50.63,5.06,683.55,158.55,140,30,Regular,Cash
T000422,2025-03-01,Store-A,North,P010,Shampoo,Personal Care,12,180,250.29,25.03,2703.12,543.12,223,30,Regular,Cash
T000423,2025-11-15,Store-C,North,P006,Butter,Dairy,11,55,69.15,10.37,646.58,41.58,494,30,New,UPI
T000424,2025-07-17,Store-D,West,P006,Butter,Dairy,4,55,69.86,10.48,237.52,17.52,144,30,Wholesale,Cash
T000425,2025-03-23,Store-A,West,P004,Sugar,Grocery,5,45,61.15,0.0,305.75,80.75,487,30,Wholesale,UPI
T000426,2025-07-03,Store-A,South,P019,Tissue,Home Care,15,75,90.33,13.55,1151.7,26.7,403,30,New,UPI
T000427,2025-12-02,Store-C,North,P004,Sugar,Grocery,14,45,57.7,0.0,807.8,177.8,138,30,Wholesale,Card
T000428,2025-12-09,Store-C,North,P017,Salt,Grocery,19,20,27.34,1.37,493.43,113.43,494,30,New,Card
T000429,2025-10-13,Store-A,North,P008,Biscuits,Snacks,16,35,43.88,6.58,596.8,36.8,81,30,Wholesale,Cash
T000430,2025-09-09,Store-C,South,P017,Salt,Grocery,16,20,28.11,1.41,427.2,107.2,43,30,New,UPI
T000431,2025-05-01,Store-A,West,P002,Bread,Bakery,17,40,48.67,7.3,703.29,23.29,211,30,New,Card
T000432,2025-03-02,Store-D,North,P015,Coffee,Beverages,3,220,309.53,46.43,789.3,129.3,166,30,Regular,UPI
T000433,2025-02-16,Store-C,South,P014,Tea,Beverages,2,140,184.4,0.0,368.8,88.8,427,30,Wholesale,Card
T000434,2025-04-25,Store-D,East,P015,Coffee,Beverages,11,220,276.98,0.0,3046.78,626.78,423,30,Wholesale,Card
T000435,2025-08-20,Store-A,North,P020,Notebook,Stationery,16,60,81.9,8.19,1179.36,219.36,371,30,Wholesale,Cash
